Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
MNQ,Slow,2015-12-11 15:35:00,2015-12-14 15:35:00,6864.25,6894.0,1.0,59.5,1046.5,0.007933333333333334,0.13953333333333334,0.0,72.0,LE.Slow.C,LX.V140.Slow.C,Long,118.5,-86.0,0.8704000000000001
MNQ,Slow,2015-12-17 15:35:00,2015-12-22 15:35:00,6903.75,6923.75,1.0,40.0,1086.5,0.005333333333333333,0.14486666666666667,0.0,120.0,LE.Slow.C,LX1.Slow.C,Long,135.5,-44.0,0.9777
MNQ,Slow,2015-12-31 15:35:00,2016-01-13 15:35:00,6925.0,6508.5,1.0,-833.0,253.5,-0.11106666666666666,0.0338,-0.11106666666666666,312.0,LE.Slow.C,LX.V140.Slow.C,Long,848.0,-31.0,0.0171
MNQ,Slow,2016-01-25 15:20:00,2016-01-26 15:35:00,6520.25,6557.75,1.0,75.0,328.5,0.01,0.0438,-0.10106666666666667,24.25,LE.Slow.C,LX1.Slow.C,Long,107.0,-114.5,0.8217
MNQ,Slow,2016-02-10 15:35:00,2016-02-12 15:30:00,6301.75,6340.0,1.0,76.5,405.0,0.0102,0.054,-0.09086666666666667,47.916666666666664,LE.Slow.C,LX1.Slow.C,Long,211.5,-99.0,0.9275
MNQ,Slow,2016-02-23 15:35:00,2016-02-24 15:35:00,6491.0,6541.25,1.0,100.5,505.5,0.0134,0.0674,-0.07746666666666667,24.0,LE.Slow.C,LX1.Slow.C,Long,145.0,-106.5,0.9761
MNQ,Slow,2016-02-29 15:20:00,2016-03-01 15:35:00,6537.0,6672.0,1.0,270.0,775.5,0.036,0.1034,-0.041466666666666666,24.25,LE.Slow.C,LX1.Slow.C,Long,46.0,-270.5,0.9984000000000001
MNQ,Slow,2016-03-08 15:30:00,2016-03-11 15:20:00,6606.75,6687.25,1.0,161.0,936.5,0.021466666666666665,0.12486666666666667,-0.02,71.83333333333333,LE.Slow.C,LX1.Slow.C,Long,87.5,-179.5,0.9307
MNQ,Slow,2016-04-05 15:35:00,2016-04-06 15:35:00,6813.25,6878.0,1.0,129.5,1066.0,0.017266666666666666,0.14213333333333333,-0.0027333333333333333,24.0,LE.Slow.C,LX1.Slow.C,Long,6.5,-134.5,0.9645
MNQ,Slow,2016-04-11 15:35:00,2016-04-12 15:35:00,6793.0,6832.5,1.0,79.0,1145.0,0.010533333333333334,0.15266666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,47.5,-94.5,0.8908
MNQ,Slow,2016-04-21 15:35:00,2016-05-09 15:35:00,6836.25,6678.25,1.0,-316.0,829.0,-0.042133333333333335,0.11053333333333333,-0.042133333333333335,432.0,LE.Slow.C,LX1.Slow.C,Long,445.0,-16.5,0.27949999999999997
MNQ,Slow,2016-05-11 15:35:00,2016-05-16 15:35:00,6694.25,6717.5,1.0,46.5,875.5,0.0062,0.11673333333333333,-0.03593333333333333,120.0,LE.Slow.C,LX1.Slow.C,Long,95.5,-81.0,0.8045
MNQ,Slow,2016-05-17 15:35:00,2016-05-20 15:35:00,6664.25,6706.0,1.0,83.5,959.0,0.011133333333333334,0.12786666666666666,-0.0248,72.0,LE.Slow.C,LX1.Slow.C,Long,81.5,-115.0,0.8397
MNQ,Slow,2016-06-13 15:35:00,2016-06-21 15:30:00,6768.5,6751.5,1.0,-34.0,925.0,-0.004533333333333334,0.12333333333333334,-0.029333333333333333,191.91666666666666,LE.Slow.C,LX1.Slow.C,Long,130.5,-38.0,0.5727
MNQ,Slow,2016-06-22 15:35:00,2016-06-23 15:35:00,6746.75,6815.0,1.0,136.5,1061.5,0.0182,0.14153333333333334,-0.011133333333333334,24.0,LE.Slow.C,LX1.Slow.C,Long,3.5,-137.0,0.9964
MNQ,Slow,2016-08-24 15:35:00,2016-09-02 15:30:00,7137.75,7145.5,1.0,15.5,1077.0,0.0020666666666666667,0.1436,-0.009066666666666667,215.91666666666666,LE.Slow.C,LX1.Slow.C,Long,75.0,-61.5,0.6629999999999999
MNQ,Slow,2016-09-14 15:35:00,2016-09-15 15:35:00,7084.25,7169.25,1.0,170.0,1247.0,0.02266666666666667,0.16626666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,25.5,-189.0,0.9114
MNQ,Slow,2016-09-20 15:35:00,2016-09-21 15:35:00,7156.75,7204.75,1.0,96.0,1343.0,0.0128,0.17906666666666668,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,26.0,-106.0,0.9242
MNQ,Slow,2016-09-26 15:35:00,2016-09-27 15:35:00,7169.75,7215.5,1.0,91.5,1434.5,0.0122,0.19126666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,27.5,-100.0,0.9333
MNQ,Slow,2016-10-18 15:35:00,2016-10-19 15:35:00,7181.5,7186.0,1.0,9.0,1443.5,0.0012,0.19246666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,30.5,-28.0,0.6751999999999999
MNQ,Slow,2016-10-26 15:35:00,2016-11-07 15:35:00,7208.75,7131.75,1.0,-154.0,1289.5,-0.020533333333333334,0.17193333333333333,-0.020533333333333334,288.0,LE.Slow.C,LX1.Slow.C,Long,404.5,-53.5,0.5468999999999999
MNQ,Slow,2016-11-30 15:35:00,2016-12-05 15:35:00,7176.0,7136.0,1.0,-80.0,1209.5,-0.010666666666666666,0.16126666666666667,-0.0312,120.0,LE.Slow.C,LX1.Slow.C,Long,238.5,-13.5,0.629
MNQ,Slow,2016-12-16 15:30:00,2016-12-19 15:35:00,7272.75,7295.5,1.0,45.5,1255.0,0.006066666666666666,0.16733333333333333,-0.025133333333333334,72.08333333333333,LE.Slow.C,LX1.Slow.C,Long,10.5,-100.0,0.5068
MNQ,Slow,2016-12-28 15:35:00,2017-01-04 15:35:00,7281.0,7289.5,1.0,17.0,1272.0,0.002266666666666667,0.1696,-0.022866666666666667,168.0,LE.Slow.C,LX1.Slow.C,Long,149.0,-36.0,0.8973
MNQ,Slow,2017-03-22 15:20:00,2017-03-24 15:35:00,7718.0,7730.5,1.0,25.0,1297.0,0.0033333333333333335,0.17293333333333333,-0.019533333333333333,48.25,LE.Slow.C,LX1.Slow.C,Long,36.5,-59.0,0.644
MNQ,Slow,2017-04-12 15:35:00,2017-04-17 15:35:00,7724.0,7747.25,1.0,46.5,1343.5,0.0062,0.17913333333333334,-0.013333333333333334,120.0,LE.Slow.C,LX1.Slow.C,Long,48.0,-56.0,0.9087000000000001
MNQ,Slow,2017-04-19 15:30:00,2017-04-20 15:35:00,7749.25,7795.25,1.0,92.0,1435.5,0.012266666666666667,0.1914,-0.0010666666666666667,24.083333333333332,LE.Slow.C,LX1.Slow.C,Long,5.5,-116.0,0.8025
MNQ,Slow,2017-04-26 15:35:00,2017-04-27 15:35:00,7889.5,7941.5,1.0,104.0,1539.5,0.013866666666666666,0.20526666666666665,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,5.5,-124.0,0.8456
MNQ,Slow,2017-05-19 15:30:00,2017-05-22 15:35:00,8006.0,8053.75,1.0,95.5,1635.0,0.012733333333333333,0.218,0.0,72.08333333333333,LE.Slow.C,LX1.Slow.C,Long,9.5,-101.0,0.9501999999999999
MNQ,Slow,2017-06-20 15:35:00,2017-06-21 15:35:00,8078.25,8140.0,1.0,123.5,1758.5,0.016466666666666668,0.23446666666666666,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,68.5,-126.5,0.9845999999999999
MNQ,Slow,2017-07-06 15:35:00,2017-07-07 15:35:00,7943.5,7999.75,1.0,112.5,1871.0,0.015,0.24946666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,14.0,-156.0,0.7441
MNQ,Slow,2017-08-25 15:35:00,2017-08-29 15:30:00,8170.75,8215.0,1.0,88.5,1959.5,0.0118,0.26126666666666665,0.0,95.91666666666667,LE.Slow.C,LX1.Slow.C,Long,97.0,-99.5,0.9440000000000001
MNQ,Slow,2017-10-23 15:30:00,2017-10-26 15:35:00,8401.5,8431.75,1.0,60.5,2020.0,0.008066666666666666,0.2693333333333333,0.0,72.08333333333333,LE.Slow.C,LX1.Slow.C,Long,105.5,-60.5,1.0
MNQ,Slow,2017-11-15 15:35:00,2017-11-16 15:35:00,8604.5,8679.0,1.0,149.0,2169.0,0.019866666666666668,0.2892,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,12.0,-183.5,0.8234999999999999
MNQ,Slow,2017-11-17 15:35:00,2017-11-20 15:35:00,8651.0,8653.5,1.0,5.0,2174.0,0.0006666666666666666,0.28986666666666666,0.0,72.0,LE.Slow.C,LX1.Slow.C,Long,44.0,-32.0,0.6446999999999999
MNQ,Slow,2017-12-14 15:30:00,2017-12-15 15:35:00,8729.0,8819.0,1.0,180.0,2354.0,0.024,0.3138666666666667,0.0,24.083333333333332,LE.Slow.C,LX1.Slow.C,Long,18.5,-181.5,0.9925
MNQ,Slow,2017-12-21 15:35:00,2018-01-02 15:20:00,8811.0,8833.0,1.0,44.0,2398.0,0.005866666666666667,0.3197333333333333,0.0,287.75,LE.Slow.C,LX1.Slow.C,Long,217.5,-62.5,0.9339
MNQ,Slow,2018-02-22 15:35:00,2018-02-23 15:35:00,9107.75,9227.0,1.0,238.5,2636.5,0.0318,0.3515333333333333,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,12.0,-245.5,0.9728
MNQ,Slow,2018-02-28 15:35:00,2018-03-05 15:30:00,9199.0,9197.5,1.0,-3.0,2633.5,-0.0004,0.35113333333333335,-0.0004,119.91666666666667,LE.Slow.C,LX1.Slow.C,Long,468.0,-49.0,0.8994
MNQ,Slow,2018-04-09 15:35:00,2018-04-10 15:20:00,8789.75,8917.75,1.0,256.0,2889.5,0.034133333333333335,0.38526666666666665,0.0,23.75,LE.Slow.C,LX1.Slow.C,Long,48.5,-311.5,0.8458
MNQ,Slow,2018-04-11 15:30:00,2018-04-12 15:30:00,8886.0,8964.0,1.0,156.0,3045.5,0.0208,0.4060666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,5.0,-203.0,0.774
MNQ,Slow,2018-04-13 15:35:00,2018-04-16 15:20:00,8931.75,9006.25,1.0,149.0,3194.5,0.019866666666666668,0.42593333333333333,0.0,71.75,LE.Slow.C,LX1.Slow.C,Long,2.5,-168.0,0.8886
MNQ,Slow,2018-04-20 15:35:00,2018-04-26 15:20:00,8970.5,9029.75,1.0,118.5,3313.0,0.0158,0.4417333333333333,0.0,143.75,LE.Slow.C,LX1.Slow.C,Long,495.0,-120.5,0.9968
MNQ,Slow,2018-04-30 15:35:00,2018-05-01 15:35:00,8907.0,8984.75,1.0,155.5,3468.5,0.020733333333333333,0.4624666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,69.0,-170.0,0.9393
MNQ,Slow,2018-05-02 15:35:00,2018-05-03 15:30:00,8928.0,8956.5,1.0,57.0,3525.5,0.0076,0.4700666666666667,0.0,23.916666666666668,LE.Slow.C,LX1.Slow.C,Long,192.5,-74.5,0.9345
MNQ,Slow,2018-05-18 15:35:00,2018-05-21 15:35:00,9168.5,9209.0,1.0,81.0,3606.5,0.0108,0.48086666666666666,0.0,72.0,LE.Slow.C,LX1.Slow.C,Long,3.5,-164.5,0.503
MNQ,Slow,2018-05-22 15:30:00,2018-05-23 15:35:00,9202.25,9250.75,1.0,97.0,3703.5,0.012933333333333333,0.4938,0.0,24.083333333333332,LE.Slow.C,LX1.Slow.C,Long,157.5,-106.0,0.9658
MNQ,Slow,2018-06-13 15:35:00,2018-06-14 15:35:00,9500.75,9580.75,1.0,160.0,3863.5,0.021333333333333333,0.5151333333333333,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,51.5,-180.0,0.9136
MNQ,Slow,2018-06-22 15:20:00,2018-06-25 15:35:00,9493.25,9341.5,1.0,-303.5,3560.0,-0.040466666666666665,0.4746666666666667,-0.040466666666666665,72.25,LE.Slow.C,LX.V140.Slow.C,Long,456.0,-3.5,0.3319
MNQ,Slow,2018-06-29 15:35:00,2018-07-02 15:35:00,9342.75,9386.75,1.0,88.0,3648.0,0.011733333333333333,0.4864,-0.028733333333333333,72.0,LE.Slow.C,LX1.Slow.C,Long,171.0,-93.5,0.9792000000000001
