Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
ES,GAP,2015-04-24 08:29:00,2015-04-24 14:59:00,2491.25,2490.75,6.0,150.0,19562.5,0.0015,0.195625,0.0,6.5,SE,SX.EOD,Short,825.0,-1800.0,0.3714
ES,GAP,2015-04-29 08:29:00,2015-04-29 14:59:00,2476.75,2481.0,2.0,425.0,19987.5,0.00425,0.199875,0.0,6.5,LE,LX.EOD,Long,700.0,-1025.0,0.6522
ES,GAP,2015-05-06 08:29:00,2015-05-06 08:43:00,2470.0,2459.0,4.0,2200.0,22187.5,0.022,0.221875,0.0,0.23333333333333334,SE,SX.Targ.Pcnt,Short,600.0,-2200.0,1.0
ES,GAP,2015-05-22 08:29:00,2015-05-22 14:59:00,2503.5,2502.75,6.0,-225.0,21962.5,-0.00225,0.219625,-0.00225,6.5,LE,LX.EOD,Long,300.0,-1650.0,0.0385
ES,GAP,2015-05-27 08:29:00,2015-05-27 10:04:00,2485.75,2493.75,14.0,-5600.0,16362.5,-0.056,0.163625,-0.05825,1.5833333333333333,SE,SX.Stop1.C,Short,6475.0,-2800.0,0.0943
ES,GAP,2015-05-28 08:29:00,2015-05-28 09:39:00,2496.75,2491.0,18.0,-5175.0,11187.5,-0.05175,0.111875,-0.11,1.1666666666666667,LE,LX.Stop1.C,Long,6300.0,-2475.0,0.1282
ES,GAP,2015-06-02 08:29:00,2015-06-02 11:07:00,2482.75,2492.75,4.0,2000.0,13187.5,0.02,0.131875,-0.09,2.6333333333333333,LE,LX.Targ.Pcnt,Long,1450.0,-2000.0,1.0
ES,GAP,2015-06-03 08:29:00,2015-06-03 14:59:00,2493.25,2491.5,5.0,437.5,13625.0,0.004375,0.13625,-0.085625,6.5,SE,SX.EOD,Short,1687.5,-1687.5,0.6296
ES,GAP,2015-06-04 08:29:00,2015-06-04 12:11:00,2485.25,2476.0,3.0,-1387.5,12237.5,-0.013875,0.122375,-0.0995,3.7,LE,LX.Stop2.C,Long,1687.5,-862.5,0.1176
ES,GAP,2015-06-05 08:29:00,2015-06-05 08:38:00,2472.75,2468.5,18.0,-3825.0,8412.5,-0.03825,0.084125,-0.13775,0.15,LE,LX.Stop1.C,Long,6750.0,-1800.0,0.3421
