Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
NQ,Fast,2023-11-27 15:45:00,2023-11-28 15:50:00,17457.0,17505.75,1.0,975.0,232580.0,0.013,3.1010666666666666,0.0,24.083333333333332,LE2.Fast.C,LX2.Fast.C,Long,1205.0,-1320.0,0.8634000000000001
NQ,Fast,2023-12-06 15:45:00,2023-12-07 15:50:00,17265.0,17463.0,1.0,3960.0,236540.0,0.0528,3.1538666666666666,0.0,24.083333333333332,LE2.Fast.C,LX2.Fast.C,Long,450.0,-5050.0,0.8018000000000001
NQ,Fast,2024-01-02 15:45:00,2024-01-08 15:50:00,17972.5,18030.5,1.0,1160.0,237700.0,0.015466666666666667,3.1693333333333333,0.0,144.08333333333334,LE2.Fast.C,LX2.Fast.C,Long,7945.0,-1595.0,0.9544
NQ,Fast,2024-01-25 15:45:00,2024-01-29 15:00:00,18845.5,18929.25,1.0,1675.0,239375.0,0.022333333333333334,3.191666666666667,0.0,95.25,LE2.Fast.C,LX1.Open.Fast.C,Long,2940.0,-2235.0,0.8918
NQ,Fast,2024-01-30 15:45:00,2024-02-01 15:50:00,18738.0,18850.25,1.0,2245.0,241620.0,0.029933333333333333,3.2216,0.0,48.083333333333336,LE2.Fast.C,LX2.Fast.C,Long,5510.0,-2470.0,0.9718000000000001
NQ,Fast,2024-02-12 15:45:00,2024-02-14 15:50:00,19161.25,19115.5,1.0,-915.0,240705.0,-0.0122,3.2094,-0.0122,48.083333333333336,LE2.Fast.C,LX2.Fast.C,Long,7565.0,-860.0,0.7893000000000001
NQ,Fast,2024-03-11 15:45:00,2024-03-12 15:00:00,19237.5,19470.5,1.0,4660.0,245365.0,0.06213333333333333,3.271533333333333,0.0,23.25,LE1.Fast.C,LX.Gap.Fast.C,Long,1460.0,-4800.0,0.9776
NQ,Fast,2024-03-15 15:45:00,2024-03-18 15:00:00,19053.25,19224.0,1.0,3415.0,248780.0,0.045533333333333335,3.317066666666667,0.0,71.25,LE2.Fast.C,LX1.Open.Fast.C,Long,65.0,-6365.0,0.5412
NQ,Fast,2024-03-18 15:45:00,2024-03-19 15:50:00,19220.0,19275.5,1.0,1110.0,249890.0,0.0148,3.3318666666666665,0.0,24.083333333333332,LE2.Fast.C,LX2.Fast.C,Long,3525.0,-1195.0,0.982
NQ,Fast,2024-03-28 15:45:00,2024-04-01 15:00:00,19448.75,19488.75,1.0,800.0,250690.0,0.010666666666666666,3.3425333333333334,0.0,95.25,LE2.Fast.C,LX1.Open.Fast.C,Long,875.0,-3075.0,0.4241
NQ,Fast,2024-04-01 15:45:00,2024-04-03 15:50:00,19488.25,19383.0,1.0,-2105.0,248585.0,-0.028066666666666667,3.3144666666666667,-0.028066666666666667,48.083333333333336,LE2.Fast.C,LX2.Fast.C,Long,5925.0,-265.0,0.6171
NQ,Fast,2024-04-22 15:45:00,2024-04-23 15:00:00,18330.5,18599.0,1.0,5370.0,253955.0,0.0716,3.386066666666667,0.0,23.25,LE1.Fast.C,LX.Gap.Fast.C,Long,1075.0,-6345.0,0.8686
